"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_count_chg","oty_qtrly_estabs_count_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"36999","5","445","75","0","2022","1","","Unknown Or Undefined, New York","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",125,734,873,856,13543777,7742907,311463,1269,"",0.18,0.18,0.21,0.20,0.25,0.21,0.39,1.28,"",40,47.1,328,80.8,458,110.4,446,108.8,8091932,148.4,4665473,151.6,218829,236.2,247,24.2
"37000","1","445","55","0","2022","1","","North Carolina -- Statewide","Federal Government","NAICS 445 Food and beverage retailers","State, NAICS 3-digit -- by ownership sector","All establishment sizes",5,424,423,423,3913332,0,0,711,"",0.82,1.35,1.33,1.34,1.29,0.00,0.00,0.96,"",0,0.0,-51,-10.7,-53,-11.1,-38,-8.2,-278732,-6.6,0,0.0,0,0.0,26,3.8
"37000","3","445","55","0","2022","1","N","North Carolina -- Statewide","Local Government","NAICS 445 Food and beverage retailers","State, NAICS 3-digit -- by ownership sector","All establishment sizes",408,0,0,0,0,0,0,0,"N",29.98,0,0,0,0,0,0,0,"N",6,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37000","5","445","55","0","2022","1","","North Carolina -- Statewide","Private","NAICS 445 Food and beverage retailers","State, NAICS 3-digit -- by ownership sector","All establishment sizes",3559,99115,101641,101356,674248779,600403600,1889231,515,"",0.76,1.02,1.03,1.02,1.00,0.76,0.60,0.98,"",277,8.4,-5342,-5.1,-3371,-3.2,-2858,-2.7,71754730,11.9,55947488,10.3,626494,49.6,72,16.3
"37001","3","445","75","0","2022","1","N","Alamance County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",21.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37001","5","445","75","0","2022","1","","Alamance County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",54,1742,1813,1797,17109629,14667708,103192,738,"",0.86,1.29,1.32,1.31,2.23,1.42,3.04,1.70,"",6,12.5,-59,-3.3,19,1.1,-7,-0.4,1379660,8.8,1452369,11.0,-719,-0.7,66,9.8
"37003","3","445","75","0","2022","1","N","Alexander County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",37.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37003","5","445","75","0","2022","1","","Alexander County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,87,90,89,403302,346942,978,350,"",0.66,0.43,0.44,0.43,0.45,0.28,0.24,1.02,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37005","3","445","75","0","2022","1","N","Alleghany County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",74.09,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37005","5","445","75","0","2022","1","","Alleghany County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,78,81,81,455301,391480,797,438,"",1.73,1.22,1.23,1.20,1.68,1.14,0.60,1.38,"",1,14.3,-6,-7.1,-6,-6.9,-10,-11.0,50008,12.3,38620,10.9,329,70.3,81,22.7
"37007","3","445","75","0","2022","1","N","Anson County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",50.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37007","5","445","75","0","2022","1","","Anson County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,101,97,97,501853,441440,997,393,"",1.04,0.71,0.67,0.67,0.80,0.56,0.46,1.17,"",2,40.0,-7,-6.5,-15,-13.4,-11,-10.2,-3279,-0.6,-8628,-1.9,168,20.3,38,10.7
"37009","3","445","75","0","2022","1","N","Ashe County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",35.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37009","5","445","75","0","2022","1","","Ashe County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,292,289,297,1373238,1296465,3840,361,"",1.44,1.92,1.87,1.89,2.12,1.43,0.78,1.12,"",2,16.7,34,13.2,33,12.9,43,16.9,219105,19.0,218634,20.3,-444,-10.4,14,4.0
"37011","3","445","75","0","2022","1","N","Avery County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",37.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37011","5","445","75","0","2022","1","","Avery County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,276,273,273,1491765,1403409,3133,419,"",1.30,1.99,1.93,1.97,2.64,1.93,0.96,1.35,"",1,9.1,-25,-8.3,-34,-11.1,-33,-10.8,77335,5.5,84612,6.4,1388,79.5,62,17.4
"37013","3","445","75","0","2022","1","N","Beaufort County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",94.67,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37013","5","445","75","0","2022","1","","Beaufort County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,492,506,504,2527271,2287970,3440,388,"",0.83,1.44,1.47,1.45,1.52,1.02,0.49,1.05,"",1,7.1,-45,-8.4,-27,-5.1,-37,-6.8,135423,5.7,111139,5.1,1448,72.7,45,13.1
"37015","3","445","75","0","2022","1","N","Bertie County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",75.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37015","5","445","75","0","2022","1","","Bertie County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,69,68,68,339962,296734,489,383,"",0.88,0.64,0.62,0.62,0.75,0.50,0.47,1.19,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37017","3","445","75","0","2022","1","N","Bladen County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",37.61,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37017","5","445","75","0","2022","1","","Bladen County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,161,165,165,787143,717695,2573,370,"",0.88,0.58,0.58,0.58,0.62,0.37,0.47,1.07,"",0,0.0,-30,-15.7,-51,-23.6,-26,-13.6,15999,2.1,8068,1.1,33,1.3,72,24.2
"37019","3","445","75","0","2022","1","","Brunswick County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",9,92,94,94,522626,74919,45,431,"",60.78,84.17,83.63,82.45,107.16,52.33,10.57,1.29,"",0,0.0,2,2.2,4,4.4,7,8.0,50614,10.7,1185,1.6,1,2.3,23,5.6
"37019","5","445","75","0","2022","1","","Brunswick County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",60,1614,1667,1672,10745645,9478998,27675,501,"",1.18,2.17,2.19,2.16,2.77,1.90,1.41,1.27,"",9,17.6,-104,-6.1,-79,-4.5,-79,-4.5,2021812,23.2,1591827,20.2,11169,67.7,115,29.8
"37021","3","445","75","0","2022","1","N","Buncombe County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",14,0,0,0,0,0,0,0,"N",29.92,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37021","5","445","75","0","2022","1","","Buncombe County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",119,4567,4553,4577,27998529,26885405,81467,472,"",0.74,1.62,1.60,1.60,1.85,1.26,1.00,1.15,"",11,10.2,241,5.6,191,4.4,234,5.4,2973024,11.9,3036506,12.7,34061,71.8,29,6.5
"37023","3","445","75","0","2022","1","N","Burke County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",30.51,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37023","5","445","75","0","2022","1","","Burke County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",29,714,736,732,3360300,3026363,7004,355,"",1.29,1.17,1.19,1.19,1.20,0.85,0.57,1.01,"",2,7.4,6,0.8,20,2.8,30,4.3,304353,10.0,287938,10.5,2671,61.6,23,6.9
"37025","3","445","75","0","2022","1","N","Cabarrus County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",8.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37025","5","445","75","0","2022","1","","Cabarrus County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",54,1945,2018,2021,12991863,11382290,35259,501,"",0.66,1.14,1.16,1.16,1.43,1.02,0.81,1.23,"",7,14.9,-217,-10.0,-159,-7.3,-106,-5.0,1641272,14.5,1205217,11.8,12430,54.4,96,23.7
"37027","3","445","75","0","2022","1","N","Caldwell County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",32.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37027","5","445","75","0","2022","1","","Caldwell County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",12,475,484,481,2408440,2216508,3682,386,"",0.57,0.90,0.90,0.89,0.85,0.59,0.29,0.95,"",1,9.1,9,1.9,17,3.6,21,4.6,334548,16.1,313176,16.5,1846,100.5,42,12.2
"37029","3","445","75","0","2022","1","N","Camden County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",120.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37029","5","445","75","0","2022","1","","Camden County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,9,10,11,35437,35437,332,273,"",1.06,0.37,0.41,0.45,0.29,0.32,0.87,0.70,"",0,0.0,0,0.0,1,11.1,2,22.2,3018,9.3,3018,9.3,3,0.9,-4,-1.4
"37031","3","445","75","0","2022","1","N","Carteret County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",7,0,0,0,0,0,0,0,"N",69.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37031","5","445","75","0","2022","1","","Carteret County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",32,814,828,842,5400609,4830449,18572,502,"",0.93,1.67,1.66,1.67,2.57,1.81,2.05,1.54,"",1,3.2,-56,-6.4,-34,-3.9,-36,-4.1,846886,18.6,681600,16.4,3711,25.0,99,24.6
"37033","3","445","75","0","2022","1","N","Caswell County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",325.68,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37033","5","445","75","0","2022","1","","Caswell County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,80,84,82,340025,291239,616,319,"",1.43,1.34,1.42,1.37,1.26,1.02,0.54,0.92,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37035","3","445","75","0","2022","1","N","Catawba County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",13,0,0,0,0,0,0,0,"N",65.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37035","5","445","75","0","2022","1","","Catawba County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",56,1460,1510,1500,8262451,7532629,27061,427,"",0.82,0.78,0.80,0.79,0.79,0.49,0.52,1.00,"",14,33.3,-13,-0.9,25,1.7,38,2.6,1698239,25.9,1568177,26.3,9565,54.7,84,24.5
"37037","3","445","75","0","2022","1","N","Chatham County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",39.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37037","5","445","75","0","2022","1","","Chatham County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,323,335,350,2423835,2115545,3634,555,"",0.58,0.95,0.96,1.00,1.46,0.92,0.40,1.51,"",0,0.0,-66,-17.0,-58,-14.8,-38,-9.8,123369,5.4,43916,2.1,1505,70.7,101,22.2
"37039","3","445","75","0","2022","1","N","Cherokee County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",61.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37039","5","445","75","0","2022","1","","Cherokee County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",8,286,294,300,1381044,1358028,1255,362,"",0.72,1.72,1.75,1.77,1.98,1.54,0.37,1.13,"",0,0.0,-12,-4.0,-6,-2.0,3,1.0,30581,2.3,51643,4.0,131,11.7,14,4.0
"37041","3","445","75","0","2022","1","N","Chowan County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",60.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37041","5","445","75","0","2022","1","N","Chowan County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37043","3","445","75","0","2022","1","N","Clay County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",83.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37043","5","445","75","0","2022","1","N","Clay County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37045","3","445","75","0","2022","1","N","Cleveland County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",22.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37045","5","445","75","0","2022","1","","Cleveland County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",34,947,975,939,4298135,4032612,6430,347,"",1.10,1.27,1.27,1.25,1.14,0.85,0.36,0.90,"",-2,-5.6,4,0.4,34,3.6,3,0.3,413719,10.7,415286,11.5,2380,58.8,29,9.1
"37047","3","445","75","0","2022","1","","Columbus County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,27,23,21,92385,65021,67,300,"",107.26,54.31,45.61,41.28,49.83,127.82,55.99,1.06,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37047","5","445","75","0","2022","1","","Columbus County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,439,444,445,2260611,2066062,3576,393,"",1.32,1.30,1.30,1.29,1.53,1.17,0.65,1.18,"",1,5.0,-24,-5.2,-10,-2.2,-9,-2.0,129388,6.1,111264,5.7,1530,74.8,34,9.5
"37049","1","445","75","0","2022","1","","Craven County, North Carolina","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,53,53,51,478581,0,0,703,"",21.59,19.69,19.59,18.99,24.73,0.00,0.00,1.27,"",0,0.0,-10,-15.9,-9,-14.5,-7,-12.1,-55760,-10.4,0,0.0,0,0.0,29,4.3
"37049","3","445","75","0","2022","1","","Craven County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",6,29,27,27,202890,0,0,564,"",58.25,23.63,21.66,21.70,37.64,0.00,0.00,1.69,"",1,20.0,0,0.0,-2,-6.9,-3,-10.0,13056,6.9,0,0.0,0,0.0,66,13.3
"37049","5","445","75","0","2022","1","","Craven County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",35,1124,1159,1154,7012669,6228012,22597,471,"",0.99,1.35,1.37,1.37,1.64,1.41,1.69,1.20,"",4,12.9,-18,-1.6,-15,-1.3,4,0.3,921799,15.1,693435,12.5,6169,37.6,65,16.0
"37051","1","445","75","0","2022","1","","Cumberland County, North Carolina","Federal Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,205,205,205,1902795,0,0,714,"",7.84,24.89,24.67,24.94,32.00,0.00,0.00,1.29,"",0,0.0,-27,-11.6,-29,-12.4,-20,-8.9,-159580,-7.7,0,0.0,0,0.0,25,3.6
"37051","3","445","75","0","2022","1","N","Cumberland County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",10,0,0,0,0,0,0,0,"N",35.26,0,0,0,0,0,0,0,"N",-1,-9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37051","5","445","75","0","2022","1","","Cumberland County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",90,2549,2605,2589,15662780,14001674,43229,467,"",0.93,1.00,1.00,1.00,1.19,1.03,0.91,1.19,"",1,1.1,-79,-3.0,-55,-2.1,-55,-2.1,1494302,10.5,1147664,8.9,13488,45.4,55,13.3
"37053","3","445","75","0","2022","1","N","Currituck County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",28.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37053","5","445","75","0","2022","1","","Currituck County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",21,347,356,370,3818445,3176700,7163,821,"",1.73,2.60,2.62,2.62,6.24,4.00,2.00,2.39,"",4,23.5,-5,-1.4,16,4.7,18,5.1,1288566,50.9,1032461,48.2,4590,178.4,262,46.9
"37055","3","445","75","0","2022","1","N","Dare County, North Carolina","Local Government","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",56.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37055","5","445","75","0","2022","1","","Dare County, North Carolina","Private","NAICS 445 Food and beverage retailers","County, NAICS 3-digit -- by ownership sector","All establishment sizes",47,835,830,850,8315854,7294653,27452,763,"",1.55,2.41,2.35,2.29,5.30,3.45,2.38,2.26,"",-2,-4.1,-16,-1.9,-20,-2.4,-38,-4.3,2602831,45.6,2068170,39.6,3345,13.9,254,49.9
